uri,dataUpdated,units,sourceLink,initialPeriod,lastPeriod,sourceLabel,periodicity,referenceArea
http://www.icane.es/data/historical-data/economy/industry-energy/industrial-production-value-1959-2000,, Millones de pesetas: Millones de pesetas.,,1959,2000,"Valor de la producción industrial. Estimación propia para la metalurgia básica [1968-79] y los transformados metálicos [1968]) a partir de COCINS: Memoria[s], y precios al por mayor de las Estadística[s] Industrial[es].. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/industrial-prices-indices-groups-1959-2000,, Índice: Índice.,http://www.ine.es,1959,2000,Índice de precios industriales (IPRI). Elaboración propia a partir de los precios industriales contenidos en los Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/energy-gas-electricity-production,, Producción: m3 ;Kw-h.,,1875,2000,"Energía. Producción de gas ciudad: 1879 a 1896, Estadística Administrativa de la Contribución Industrial y de Comercio. 1901 a 1923-24, y 1927, Estadística del Impuesto sobre el Consumo de Gas, Electricidad y Carburo de Calcio  1921-25, inferido a partir de la producción de cok de gas, según Estadística Minera  y Metalúrgica de España 1926 y 1928 a 1957, Estadística Minera y Metalúrgica de España. 1958-1969, Servicio Sindical de Estadística: Estadística comparativa de la industria del gas en España y Datos estadísticos técnicos de la industria del gas. 1970, COCINS: Memoria 1969-70. Producciones de gases combustibles y de aire propanado: Fundación FIES (1973, 2:304). Producción de energía eléctrica: 1901 a 1932: Estadística del Impuesto sobre el Consumo de Gas,  Electricidad y Carburo de Calcio. 1914, 1919, 1931 a 1933, 1941 y 1944: AEE[s]. 1935, 1942, 1943 y 1957: COCINS: Memoria[s].  1945 a 2000: Ministerio de Industria: Estadística[s] de la Industria [de Energía] Eléctrica, y AEE[s].. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/energy-gas-electricity-production-value,, Valor de la producción: Pts.,http://www.ine.es,1900,1970,"Energía. Valor de la producción de gas (Columna 1) [1959]: Estadística del impuesto sobre el consumo de gas, electricidad, etc. Año 1959.- INE (1965). Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/energy-oil-distillation-1869-1922,, Valor de la producción de destilados de petróleo: Ptas; Aceites y grasas. Carga en la estación de Boo: Metros cúbicos; Movimiento de petróleo en el puerto de Santander: Tms.,,1869,1922,Energía. Producción de destilados de petróleo y valor de la producción de desilados de petróleo: Estadística Minera y Metalúrgica de España. Importación de alquitrán y de petróleo bruto: Importación de petróleo que deje de 20 a 80% de residuo 300º:  Estadística del Comercio Exterior de España. Movimiento de petróleo en el puerto de Santander: Junta de Obras del Puerto de Sandander: Memorias Aceites y grasas. Carga en la estación de Boo: Compañía de Caminos de Hierro del Norte de España: Datos Estadísticos.. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/mining-production-value-fuels-1862-2000,, Valor de la producción: Pesetas; Producción: Tms.,,1862,2000,Minería y Canteras. Estadística Minera y Metalúrgica de España. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/mining-production-minerals-metallic-nonmetallic-1852-2000,, Valor de la producción: Pesetas; Producción: Tms.,,1852,2000,Minería y Canteras. Estadística Minera y Metalúrgica de España. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/quarrying-production-value-1921-2000,, Valor de la producción: Pesetas; Producción: Tms.,,1921,2000,Minería y Canteras. Estadística Minera y Metalúrgica de España. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/siderurgy-production-value,, Valor de la producción: Pts; Producción: Tms.,,1863,1970,Siderurgia. Valor de la producción [1959]: Estadísticas de Producción Industrial. Servicio Sindical de Estadística,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/siderurgy-production-value-companies,, Valor de la producción: pts corrientes; Producción: tms; Facturación: pts.,,1968,1995,Siderurgia. Memorias. Nueva Montaña Quijano,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/siderurgy-production-value-ferroalloy,, Valor de la producción: Pts; Producción: Tms.,,1942,1970,Siderurgia. Estadística Minera y Metalúrgica de España. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metallic-products-price-indices-industries-groups-1959-2000,, Índice: Índice.,http://www.ine.es,1959,2000,Productos metálicos. Elaboración propia a partir de los precios industriales contenidos en los Anuarios Estadísticos de España. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metallic-products-production-indicators,," Descarga, Carga: Tms.",http://www.renfe.com,1874,1950,Productos metálicos. Datos Estadísticos. Red Nacional de Ferrocarriles Españoles (RENFE),Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metallic-products-nueva-montanna-quijano-production,, Tms: Tms.,,1950,1995,Productos metálicos. Producción total [1968-1992]: Memorias. Nueva Montaña Quijano,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metallic-products-other-companies-production,," Pesetas: Pesetas; Tms, Gruesas de 144 unidades: Tms; Unidades: Unidades; Cientos: Cientos.",http://www.culturadecantabria.com/archivo_fondosdoc_ficha.asp?id=46,1935,1960,Productos metálicos. Memoria 1942. Delegación Provincial de Sindicatos,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/nonmetallic-minerals-derived-production,," Metros cuadrados: Metros cuadrados; Tms, Carga. Tms: Tms; Unidades: Unidades.",http://www.infocemento.com,1860,1990,Minerales no metálicos. Memoria de la Industria del Cemento [1957-]. Boletín Info Cemento (INFOCEMEN),Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/nonmetallic-minerals-derived-production-value,, Valor de la producción: Pts; Producción: Tms.,,1910,1965,Minerales no metálicos. Columna 2 [1933-1935]: Estadística General del Consumo de Carbones por las distintas industrias. Gobierno de España. Ministerio de Industria,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/chemicals-production-value-base-products,, Valor de la producción: Pts; Producción: Tms.,,1905,2000,"Química. Producción de sosa cáustica: De 1905 a 1911, Compañía del Norte: Datos estadísticos. De 1915 a 1957, Estadística Minera y Metalúrgica de España. Resto de años, COCINS: Memorias. Para el resto de las variables: Año 1942, Delegación Provincial de Sindicatos: Memoria Económica 1942. Desde 1958 en adelante, COCINS: Memorias Estadística Minera y Metalúrgica de España. Valor de la producción: Estadística Minera y Metalúrgica de España. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/chemicals-salts-production-value,, Valor de la producción: Pts; Producción: Tms.,,1920,2000,"Química. Producción de carbonato de sodio y producción bicarbonato de sodio [1957-2000], Valor de la producción [1962-]: La producción química en España. Gobierno de España. Ministerio de Industria",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/chemicals-fertilizers-other-salts-production-value,, Valor de la producción: Pts; Producción: Tms.,,1910,1975,Química. Estadística Minera y Metalúrgica de España [-1957]. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-production,, Producción: Tms.,,1955,1970,Química. Estadística Minera y Metalúrgica de España [-1957]. Consejo de Minería,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-other-inorganic-chemical-products-production-value,, Valor de la producción: Pts; Producción: Tms.,http://www.ine.es,1914,1970,"Química. Estadística del Impuesto sobre el consumo de gas, electricidad y carburo de calcio [1914]. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-organic-chemistry-compounds-production,, Producción: Tms.,,1949,1977,Química. La producción química española. Gobierno de España. Ministerio de Industria,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-coal-distillation-derived-production-value,, Valor de la producción: Pts; Producción: Tms.,,1949,1977,Química. Memorias [1957-]. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-artificial-fiber-production,, Producción: Tms.,http://www.sniace.com,1944,2000,Química. Memorias. Sniace,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/metalloids-intermediate-products-manufacturing-artificial-fibers,, Producción: Tms.,http://www.sniace.com,1983,1993,Química. Memorias. Sniace,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/electrical-equipment-production-1935-1999,, Unidades: miles de Km ;unidades; caballos de vapor.,http://www.culturadecantabria.com/archivo_fondosdoc_ficha.asp?id=46,1935,2000,Maquinaria y material eléctrico. Memoria Económica 1942. Delegación Provincial de Sindicatos,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/transport-equipment-shipbuilding,," Pesqueros construidos en el año, Astilleros de Santander. Buques construidos entregados, Astilleros de Santander. Buques reparados, Todas las empresas. Buques entregados, Buques en construcción en 1 de Enero. Total, Buques en construcción en 1 de Enero. Cargueros, Buques en construcción en 1 de Enero. Otros, Buques en construcción en 1 de Enero. Pesqueros: TRB; Astilleros de Santander. Factuación: Pesetas (facturación).",http://es.wikipedia.org/wiki/Instituto_Nacional_de_Industria_de_Espa%C3%B1a,1930,2000,Material de transporte. Información sobre los astilleros de Santander: Memorias e Informes. Instituto Nacional de Industria (INI),Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/alimentation-industry-1859-2000,, Miles de litros: Miles de litros; Tms: Tms.,,1859,2000,"Alimentación. Harina de trigo. Producción de cereal:  Ministerio de Agricultura: Anuario de las Producciones Agrícolas y Anuario de Estadística Agraria Harina de trigo. Entrada neta de cereal procedente del exterior:  Elaboración propia a partir de: Compañía de Caminos de Hierro del Norte de España: Datos Estadísticos (descargas de grano en estaciones de Cantabria), Estadística del Comercio Exterior de España y Estadística del Comercio de Cabotaje de España. Harina de trigo. Cargada en estaciones del Norte en Cantabria: Compañía de Caminos de Hierro del Norte de España: Datos Estadísticos. Consumo de grano por la industria harinera (Tms); Capacidad de molturación COCINS, Memoria (1944)e INE (1954): Reseña Estadística de la Provincia de Santander: 343. Producción de harina: AEE Leche de vaca destinada a la industria; Leche de vaca destinada a ser condensada, en polvo, mantequilla y dietéticos; Leche de vaca destinada a queso: Años 1888, 1900, 1911, 1931, 1936, 1948 (total) y 1950 (total), COCINS: Memoria (1947-1951:25); 1927, La Provincia de Santander el el último quinquenio (1923-1928); 1933, COCINS: Memoria (1933:3); 1935, Delegación Provincial de Sindicatos (1942: 61); 1942-50, INE (1954:347), COCINS: Memorias, y elaboración propia; 1953-60, INE (1965:267); 1966-67, CECA (1972:II:87); 1968-74, INE (1976:41); 1975-2000, Ministerio de Agricultura: Anuario[s] de las Producciones Agrarias y Estadística[s] Agroalimentaria[s]. Conservas de pescado salidas por mar:  Años 1859 a 1921, elaboración propia a partir de Estadística del Comercio Exterior de España y Estadística del Comercio de Cabotaje de España; 1927, La Provincia de Santander en el último quinquenio (1923-928); 1928 a 1962, elaboración propia a partir de COCINS: Memorias.  Pescado enlatado. Producción); Pescado enlatado y escabeche. Producción; Pescado enlatado, escabeche y salazón. Producción:  Año 1904, Ministerio de Fomento (1905): Memoria sobre la industria en la Provincia de Santander; 1927, La Provincia de Santander en el último quinquenio; 1951, AEE; resto datos, COCINS: Memorias.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/alimentation-industry-drinks-tobacco-1888-1982,, Tabaco. Importación de hoja por Santander: Tms; Producción de cerveza: Miles de litros.,,1888,2000,Alimentación. Importación de hoja por Santander [1888-1921] y [1971-1982]: Estadística[s] del Comercio Exterior de España. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/textile-industry-detail-1861-1994,," Algodón producción de tejidos en Cantabria., Algodón producción de tejidos de la Montañesa Textil (La Cavada), Algodón producción de tejidos de Textil Santanderina (Cabezón): mts; Algodón producción de hilados de la Montañesa Textil (La Cavada), Algodón producción de hilados de la Textil Santanderina(Cabezón), Importación de algodón, Producción de hilados de lino, Importación de hilaza de cáñamo, Descarga de materia prima en Molledo-Portolín, Carga de productos en Molledo-Portolín, Producción de hilados de yute, Producción de tejidos de yute, Importación de hilaza de yute, Descarga en estaciones de materia prima: tms.",,1861,1994,"Textil. Importación de algodón [1861-1920], Importación de hilaza de yute [1862-1921] y [1940-1945]: Estadística del Comercio Exterior de España. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/textile-industry-production-1952-1970,, Peso: Tms; Longitud: mts.,http://www.camaracantabria.com,1940,1970,"Textil. Memorias. Cámara Oficial de Comercio, Industria y Navegación",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/footwear-industry-espadrilles-production,, Valor: Pesetas; Producción: Docenas.,http://www.camaracantabria.com,1942,1946,"Calzado. Memorias. Cámara Oficial de Comercio, Industria y Navegación",Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/footwear-industry-espadrilles-export,, Valor: Pesetas; Peso: Tms; Producción: Docenas.,,1873,1934,Calzado. Estadística[s] del Comercio Exterior de España. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/paper-industry,," Prod. pasta mecánica, Prod. papel, Ventas papel: tms.",http://www.sniace.com,1964,1993,Papel. Memorias. Sniace,Anual,Regional
http://www.icane.es/data/historical-data/economy/industry-energy/rubber-industry,," Caucho sintético, Negro de carbono, Neumáticos y cámaras, Otros artículos: tms.",,1940,2000,"Caucho. Producción de caucho síntético: Años 1942, 1967 y 1968, COCINS: Memorias; 1966, 1969-81 y 1989-2000, Ministerio de Industria: La producción química en España; 1982-88, Instituto Nacional de Industria: Resumen de Actividades.  Producción de negro de carbono: Años 1952-55 y 1967-73, COCINS: Memorias; 1982-88, INI: Resumen de Actividades; 1990-94, Ministerio de Industria; La producción química en España. Producción de neumáticos y cámaras: Año 1959, estimación propia a partir de Servicio Sindical de Estadística: Estadísticas de la producción industrial; resto años, COCINS: Memorias. Producción de otros artículos: COCINS: Memorias.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/construction-housing/public-works-current-pesetas-1845-2000,, Pesetas corrientes: pesetas corrientes.,,1845,2000,Obra pública. Inversión en carreteras. Gobierno de España. Ministerio de Obras Públicas,Anual,Regional
http://www.icane.es/data/historical-data/economy/construction-housing/construction-edification-1941-2000,, .,,1840,2000,"Edificación. Columna 1: elaboración propia a partir de los Nomenclator[es] de las ciudades, villas, etc. de España; Columna 5: elaboración propia a partir de Censo[s] de Viviendas; Columna 14 [1965-1969]: elaboración propia a partir de AEE y COCINS: Memoria[s]. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/construction-housing/construction-global-indicators-edification-activity-1858-2000,," Consumo cemento artificial, Consumo cemento portland, Materiales de construcción: Tms.",,1858,2000,"Indicadores de la actividad constructora. Consumo de cemento artificial en Cantabria y Consumo de cemento portland en Cantabria [1963-1999]: [Memoria de la] Industria del Cemento; 2000, INFOCEMEN. Dirección General de la Industria de la Construcción",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-hotels-rooms-1957-2000,, Habitaciones: Número de habitaciones.,http://www.ine.es,1957,2000,"Turismo. Perspectivas de desarrollo economico de la provincia de Santander, Boletín de información estadística y Anuarios estadísticos de España; Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos, Movimientos de viajeros en establecimientos turísticos, Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-hostels-pensions-rooms,, Habitaciones: Número de habitaciones.,http://www.ine.es,1957,2000,"Turismo. Perspectivas de desarrollo economico de la provincia de Santander, Boletín de información estadística y Anuarios estadísticos de España; Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos, Movimientos de viajeros en establecimientos turísticos, Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-rooms-hostelry-establishments-1957-2000,, Habitaciones: Número de habitaciones.,http://www.ine.es,1957,2000,"Turismo. Perspectivas de desarrollo economico de la provincia de Santander, Boletín de información estadística y Anuarios estadísticos de España; Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos, Movimientos de viajeros en establecimientos turísticos, Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-rural-lodgings-1982-2000,, Alojamientos: Número de alojamientos; Plazas: Número de plazas.,http://www.ine.es,1982,2000,Turismo. Movimientos de viajeros en establecimientos turísticos. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-apartments-1974-2000,, Apartamentos: apartamento; Plazas: plazas.,http://www.ine.es,1974,2000,"Turismo. Perspectivas de desarrollo economico de la provincia de Santander, Boletín de información estadística y Anuarios estadísticos de España; Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos, Movimientos de viajeros en establecimientos turísticos, Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-campings-1963-2000,, Plazas: plazas; Campings: campings.,http://www.ine.es,1963,2000,"Turismo. Perspectivas de desarrollo economico de la provincia de Santander, Boletín de información estadística y Anuarios estadísticos de España; Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos, Movimientos de viajeros en acampamentos, Encuesta de ocupación en acampamentos turísticos. Instituto Nacional de Estadística (INE)",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-travelers-pernoctations-hotels-campings-1944-2000,, Pernoctaciones: Número de pernoctaciones; Viajeros: Número de viajeros.,,1912,1961,Turismo. Memorias. Sociedad El Sardinero S.A.,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-travelers-hotels-pensions-santander-1947-1958,, Viajeros: Número de viajeros.,,1912,1961,Turismo. Memorias. Sociedad El Sardinero S.A.,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-benefits-sardinero-society-current-pesetas-1912-1961,, Pesetas corrientes: Pesetas corrientes.,,1912,1961,"Turismo. Memoria comercial y económica de la provincia de Santander, 1943-1944 Perspectivas de desarrollo economico de la provincia de Santander Boletín de información estadística y Anuarios estadísticos de España Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos Estadística de turismo y Viajeros en hoteles y acampamentos Movimientos de viajeros en establecimientos turísticos y Movimiento de viajeros en acampamentos Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera Anuario de estadísticas de turismo Para Viajeros en hoteles y pensiones: COCINS: Memorias.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/tourism-revenue-income-sardinero-society-current-pesetas-1912-1961,, Ingresos: Pesetas corrientes; Renta: Ptas.,,1912,1961,"Turismo. Memoria comercial y económica de la provincia de Santander, 1943-1944 Perspectivas de desarrollo economico de la provincia de Santander Boletín de información estadística y Anuarios estadísticos de España Estadística del movimiento de viajeros en alojamientos hoteleros y acampamentos turísticos Estadística de turismo y Viajeros en hoteles y acampamentos Movimientos de viajeros en establecimientos turísticos y Movimiento de viajeros en acampamentos Movimiento de viajeros en establecimientos hoteleros y Encuesta de ocupación hotelera Anuario de estadísticas de turismo Para Viajeros en hoteles y pensiones: COCINS: Memorias.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-maritime-cabotage-international-trade-1855-2000,," Importaciones, Exportaciones, Cabotaje entradas, Cabotaje salidas: Tms.",,1855,2000,"Transporte. Estadística del Comercio Exterior de España [1833-1834], [1854-1921] y [1940-1982]. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-maritime-total-tons-1855-2000,, Peso: Tms.,,1855,2000,Transporte. Estadística del Comercio de Cabotaje de España [1857-1929] y [1944-1955]. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-railway-tons-1858-1873,, Carga-descarga: Tms.,,1858,1873,"Transporte. Memorias de la empresa y Archivo Histórico Ferroviario, AHP, W, 47-5.. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-railway-narrow-merchandises-load-unload-cantabrico-1913-1954,, Número: Tm.,http://www.spanishrailway.com/capitulos_html/ferrocarrildelcantabrico.htm,1910,1955,Transporte. Memorias. Compañía del Ferrocarril Cantábrico,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-railway-narrow-travelers-merchandises-1895-2000,," Mercancías. Pesetas corrientes, Viajeros. Pesetas corrientes: Ptas; Viajeros: Número de viajeros; Tms, Descarga. Tms, Carga. Tms: Toneladas.",,1895,2000,"Transporte. Cantábrico (Santander - Llanes) [1895], [1897], [1899], [1901-1907] y [1910-1911]; Castro Urdiales - Traslaviña y Músquiz: E. de la Torre e Imedio, Anuario[s] de Ferrocarriles. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-railway-broad-travelers-merchandises-1859-2000,, Carga: Tms; Billetes: Número.,http://www.renfe.com,1859,2000,Transporte. Viajeros desde estaciones de Cantabria [1859-1864]: Datos Estadísticos. Red Nacional de Ferrocarriles Españoles (RENFE),Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-railway-broad-production-value-pesetas-1859-1962,, Pesetas corrientes.,http://www.renfe.com,1859,1962,Transporte. Datos Estadísticos. Red Nacional de Ferrocarriles Españoles (RENFE),Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-air-travelers-merchandises-1949-2000,, Mercancias carga: Tms; Pasajeros entradas: Número de pasajeros; Vuelos: Número de vuelos.,,1949,2000,"Transporte. Columnas 4 y 5, 1974, 1977 y 1978: Estadística del Comercio Exterior de España. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-road-travelers-regular-line-1942-1998,, Viajeros: Número de viajeros.,,1940,2000,Transporte. Transporte de viajeros: Datos estadísticos de transporte por carretera. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/transport-urban-travelers-product-value-1893-2000,, Valor del producto: Pesetas corrientes; Viajeros: Número de viajeros.,,1893,2000,"Transporte. Tranvías [1893-1904], [1905-1917] y [1918-1923]: Estadística de Obras Públicas. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/services/communications-regular-mail-1929-2000,, Número.,http://www.ine.es,1929,2000,Comunicaciones. Columna 3 [1945-1958]; Columna 5 [1945-1951]: Reseñas Estadísticas de la Provincia de Santander. Instituto Nacional de Estadística (INE),Anual,Regional
http://www.icane.es/data/historical-data/economy/services/communications-telegraph-1878-2000,," Número expedidos, Número recibidos: Número de telegramas.",,1878,2000,Comunicaciones. Estadística Telegráfica de España [1878-1934] y [1942-1961]. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/communications-phone-lines-stations-1886-2000,, Número.,,1886,2000,Comunicaciones. Columna 1 [1886-1888]; Columna 3 [1886-1922]; Columna 5 [1905-1922]: Estadística Telegráfica y Telefónica de España. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/services/communications-international-long-distance-phone-calls-1886-2000,, Número.,,1886,2000,Comunicaciones. Columna 1 [1886-1888]; Columna 3 [1886-1922]; Columna 5 [1905-1922]: Estadística Telegráfica y Telefónica de España. No consta,Anual,Regional
http://www.icane.es/data/historical-data/economy/international-trade/import-ports-value-current-pesetas-gold-1854-2000,, Pesetas: ptas corrientes y ptas-oro corrientes.,,1854,2000,"Valor de las importaciones y exportaciones por puertos. Estadística del Comercio Exterior de España [1833-1834], [1854-1921] y [1940-1982]. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/international-trade/export-ports-value-current-pesetas-gold-1854-2000,, Pesetas: ptas corrientes y ptas-oro corrientes.,,1854,2000,"Valor de las importaciones y exportaciones por puertos. Estadística del Comercio Exterior de España [1833-1834], [1854-1921] y [1940-1982]. No consta",Anual,Regional
http://www.icane.es/data/historical-data/economy/financial-sector/credit-institutions-services-1935-2000,, Valor depósitos: Millones Pesetas a 31-12.,http://www.ine.es,1935,2000,Servicios de las instituciones de crédito. Depósitos vista [1941-1962]; Depósitos a plazo y totales [1941-1962] (Bancos): Reseña[s] Estadística[s] de la Provincia de Santander. Instituto Nacional de Estadística (INE),Anual,Regional
