uri,dataUpdated,units,sourceLink,initialPeriod,lastPeriod,sourceLabel,periodicity,referenceArea
http://www.icane.es/data/municipal-data/society/culture-sports-leisure/marinas-managed-general-direction-harbors-coasts,, Número.,http://www.carreterasdecantabria.es,2004,2005,Puertos deportivos. Gobierno de Cantabria. Consejería de Obras Públicas y Vivienda. Dirección General de Obras Públicas,Anual,Municipal
http://www.icane.es/data/municipal-data/society/culture-sports-leisure/sports-facilities-series,, Instalaciones: Número.,http://www.cantabria.es/web/consejeria-de-educacion,2004,2005,"Instalaciones deportivas. Censo de Instalaciones deportivas de Cantabria. Gobierno de Cantabria. Consejería de Educación, Cultura y Deporte",Anual,Municipal
http://www.icane.es/data/municipal-data/population/nomenclator/nomenclator-cantabria,2013-01-17, .,http://www.ine.es,2000,2012,Nomenclátor municipal. Nomenclátor. Instituto Nacional de Estadística (INE),Anual,Municipal
http://www.icane.es/data/municipal-data/society/elections/elections-municipal-global-results,," Participación: %; Censo electoral, Escaños a repartir, Votantes en el Primer avance de participacion, Votantes en el Segundo avance de participacion, Votantes totales, Votos en blanco, Votos nulos, Candidaturas: Número.",http://www.interior.gob.es,1991,2011,Elecciones Municipales. Gobierno de España. Ministerio del Interior,Cuatrienal,Municipal
http://www.icane.es/data/municipal-data/society/elections/elections-municipal-political-parties,," Votos, Candidatos: Número.",http://www.interior.gob.es,1995,1995,Elecciones Municipales. Gobierno de España. Ministerio del Interior,Cuatrienal,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/construction-licenses-work-type,, Licencias concedidas: Número.,http://www.fomento.es,1998,2011,Licencias municipales de obra (Construcción de edificios). Gobierno de España. Ministerio de Fomento,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/construction-licenses-buildings-surface-housing-work-type,," Superficie: m2; Edificios, Viviendas: Número.",http://www.fomento.es,1998,2011,Licencias municipales de obra (Construcción de edificios). Gobierno de España. Ministerio de Fomento,Anual,Municipal
http://www.icane.es/data/municipal-data/economy/construction-housing/construction-establishments-legal-form,, Establecimientos: Número.,http://www.icane.es,2006,2006,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/services/tourist-facilities-series,," Equipamientos, Habitaciones, Plazas, Parcelas: Número.",http://www.cantabria.es/web/consejeria-de-innovacion-industria-turismo-y-comercio,2005,2010,"Equipamiento Turístico. Gobierno de Cantabria. Consejería de Innovación, Industria, Turismo y Comercio",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/services/tourist-facilities-other,, Equipamientos: Número.,http://www.cantabria.es/web/consejeria-de-innovacion-industria-turismo-y-comercio,2005,2010,"Equipamiento Turístico. Gobierno de Cantabria. Consejería de Innovación, Industria, Turismo y Comercio",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/services/tourist-facilities-second-home,," Equipamientos, % total de viviendas: Número.",http://www.cantabria.es/web/consejeria-de-innovacion-industria-turismo-y-comercio,2005,2005,"Equipamiento Turístico. Gobierno de Cantabria. Consejería de Innovación, Industria, Turismo y Comercio",Anual,Municipal
http://www.icane.es/data/municipal-data/economy/services/commerce-establishments-nace,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/services/commerce-establishments-legal-form,, Establecimientos: Número.,http://www.icane.es,2008,2008,Directorio de empresas y establecimientos económicos de Cantabria. Instituto Cántabro de Estadística (ICANE),Anual,Municipal
http://www.icane.es/data/municipal-data/economy/public-sector/personal-income-tax-detail,2012-07-10," Declarantes: Número; Rendim. medio, Deducción media, Cuota líquida media: Euros.",,2002,2010,,Anual,Municipal
